state,year,spending,mean_val,AverageAge,Region
Alabama,1999,3689,12.3614321802,N/A,South
Alabama,2000,3921,10.5288659848,24.4195917168454,South
Alabama,2001,4158,10.6466627174,N/A,South
Alabama,2002,4513,11.9405072176,N/A,South
Alabama,2003,4995,13.2346774714,N/A,South
Alabama,2004,5238,13.9308646202,N/A,South
Alabama,2005,5546,13.9550863928,25.0418393369461,South
Alabama,2006,5768,13.668904497,24.9380666974028,South
Alabama,2007,5942,13.5094949304,25.001442891859,South
Alabama,2008,6100,13.6855529064,25.0636868920797,South
Alabama,2009,6322,14.192807542,25.1894796380091,South
Alabama,2010,6406,14.8189867154,25.3998132110715,South
Alabama,2011,6513,15.4181556386,25.5595630310387,South
Alabama,2012,6797,16.5987409938,25.7017106200998,South
Alabama,2013,6969,18.6480842576,25.9157488986784,South
Alabama,2014,7277,21.6837735786,26.1406702898551,South
Alabama,2015,7657,26.0807826814,26.2760217983651,South
Alabama,2016,7968,33.0375856976,26.4152698471173,South
Alabama,2017,8154,40.8611563772,26.5249163257717,South
Alabama,2018,8343,42.259984294800006,N/A,South
Alabama,2019,8741,34.7649824036,N/A,South
Alaska,1999,4076,10.6964672602,N/A,West
Alaska,2000,4559,8.673893975,25.2395084324748,West
Alaska,2001,5163,8.9365872634,N/A,West
Alaska,2002,5671,10.6321511526,N/A,West
Alaska,2003,6100,12.347729474,N/A,West
Alaska,2004,6445,13.5599372812,N/A,West
Alaska,2005,7081,14.315669505,25.9222147651007,West
Alaska,2006,7423,14.6652766358,25.9212774346169,West
Alaska,2007,7923,15.1305896566,25.8660100475939,West
Alaska,2008,8314,15.873213137,25.9158622488912,West
Alaska,2009,8550,15.974940777,26.055056932351,West
Alaska,2010,8927,15.0893994286,26.0337071061875,West
Alaska,2011,9343,13.6805914754,26.2513205448985,West
Alaska,2012,9930,13.4416521472,26.4934650014522,West
Alaska,2013,10085,14.47718453,26.7793549346017,West
Alaska,2014,10535,16.6765571322,26.7961927783653,West
Alaska,2015,11460,19.4812292966,26.8967781340663,West
Alaska,2016,11761,23.770380042,27.1242738263464,West
Alaska,2017,12303,30.068097552,27.4059555854643,West
Alaska,2018,12695,33.824833554,N/A,West
Alaska,2019,13226,31.3668421804,N/A,West
Arizona,1999,3068,14.796820842,N/A,West
Arizona,2000,3225,15.138475884,24.9009907120743,West
Arizona,2001,3435,15.4808435118,N/A,West
Arizona,2002,3791,15.1896731194,N/A,West
Arizona,2003,4090,14.590098076,N/A,West
Arizona,2004,4390,14.8306873904,N/A,West
Arizona,2005,4841,16.373156217400002,25.4278048171721,West
Arizona,2006,5127,17.7849257054,25.4562975693592,West
Arizona,2007,5441,18.2963620232,25.5627515090543,West
Arizona,2008,5677,18.2310372068,25.6993861024033,West
Arizona,2009,5877,20.0240650686,25.9298245614035,West
Arizona,2010,6020,24.408525984,26.2275189599133,West
Arizona,2011,6075,31.238673868,26.4348513598988,West
Arizona,2012,6207,36.063775944,26.5896363051175,West
Arizona,2013,6289,37.600356452,26.7719444908878,West
Arizona,2014,6561,36.718121452,27.0478371501272,West
Arizona,2015,6885,35.95483417,27.2336015392689,West
Arizona,2016,7189,34.763465782,27.3652742918609,West
Arizona,2017,7539,34.767779673999996,27.4816487859966,West
Arizona,2018,7816,41.93255064,N/A,West
Arizona,2019,8145,61.029104568,N/A,West
Arkansas,1999,3517,18.1079592198,N/A,South
Arkansas,2000,3709,16.3916330022,24.0636591109803,South
Arkansas,2001,4008,16.305182985800002,N/A,South
Arkansas,2002,4355,17.2690293644,N/A,South
Arkansas,2003,4618,18.048226001,N/A,South
Arkansas,2004,4879,18.455170073,N/A,South
Arkansas,2005,5238,18.6980546802,24.6424471299094,South
Arkansas,2006,5462,19.9036103256,24.5477507643034,South
Arkansas,2007,5757,23.0409093056,24.6460234680574,South
Arkansas,2008,5985,28.7632336854,24.6948474977791,South
Arkansas,2009,6223,34.4867750512,24.7307633587786,South
Arkansas,2010,6378,38.081100320800005,24.9730396055352,South
Arkansas,2011,6541,38.1022505764,25.150952534711,South
Arkansas,2012,6773,37.367874402,25.3859082629574,South
Arkansas,2013,6819,37.480935207399995,25.5204150497722,South
Arkansas,2014,7284,38.8732516832,25.775216873618,South
Arkansas,2015,7620,40.2232011626,25.9091297657719,South
Arkansas,2016,8079,41.5058490622,26.0354434843943,South
Arkansas,2017,8409,42.9023540288,26.1229773462783,South
Arkansas,2018,8545,43.2128089464,N/A,South
Arkansas,2019,8853,41.1470134388,N/A,South
California,1999,3436,14.6397994044,N/A,West
California,2000,3567,11.7646265492,25.6049756560978,West
California,2001,3831,12.6374921742,N/A,West
California,2002,4129,17.961101626,N/A,West
California,2003,4493,25.57936568,N/A,West
California,2004,4766,32.152277952,N/A,West
California,2005,5097,36.39010255,26.3456209482649,West
California,2006,5394,36.961188056,26.3457578764575,West
California,2007,5775,33.501947197999996,26.4093369418133,West
California,2008,6035,28.016219816,26.547554871005,West
California,2009,6207,25.343964726,26.7293997271487,West
California,2010,6480,24.990231498,26.9512650948821,West
California,2011,6741,25.497714824,27.2219223271855,West
California,2012,7038,25.318893138,27.4783775494556,West
California,2013,7241,25.081713946,27.7054368622449,West
California,2014,7472,25.255855928,28.0033171521036,West
California,2015,7998,25.904691166,28.2043037974684,West
California,2016,8325,26.690036398000004,28.4217799409004,West
California,2017,8594,27.137880806,28.6024052478134,West
California,2018,9069,27.517729978,N/A,West
California,2019,9628,27.890937284,N/A,West
Colorado,1999,3464,10.7886336316,N/A,West
Colorado,2000,3767,12.2247110084,25.4605168182474,West
Colorado,2001,3994,13.7295854252,N/A,West
Colorado,2002,4275,14.946978044,N/A,West
Colorado,2003,4585,15.5293886292,N/A,West
Colorado,2004,4835,16.061275617,N/A,West
Colorado,2005,4952,16.756498348,26.2417423914611,West
Colorado,2006,5295,16.6818550496,26.2806304378833,West
Colorado,2007,5560,15.6236991994,26.2613946800863,West
Colorado,2008,5692,14.1252746834,26.304334960793,West
Colorado,2009,5860,13.9073821382,26.5201513279802,West
Colorado,2010,5932,15.1288884508,26.7605714285714,West
Colorado,2011,6061,17.3073777462,27.0932130584192,West
Colorado,2012,6221,19.990332306,27.3228095069173,West
Colorado,2013,6364,23.9357689262,27.5179849513672,West
Colorado,2014,6680,28.963033294,27.7129302325581,West
Colorado,2015,7075,32.411106128,27.8814814814815,West
Colorado,2016,7323,33.817189570000004,28.0809039326942,West
Colorado,2017,7615,33.147697281999996,28.1840755181613,West
Colorado,2018,7998,30.087713538,N/A,West
Colorado,2019,8286,25.966727208,N/A,West
Connecticut,1999,4929,7.287373220399999,N/A,Northeast
Connecticut,2000,5166,8.5419348518,26.2665562913907,Northeast
Connecticut,2001,5541,9.3848811268,N/A,Northeast
Connecticut,2002,5933,9.3865283248,N/A,Northeast
Connecticut,2003,6217,9.4839957126,N/A,Northeast
Connecticut,2004,6714,10.4398292146,N/A,Northeast
Connecticut,2005,6988,12.3892852058,26.9873967530618,Northeast
Connecticut,2006,7391,14.0386746056,26.9659298887794,Northeast
Connecticut,2007,7799,14.9226190306,27.0256265840608,Northeast
Connecticut,2008,8195,15.2853067134,27.0769286966686,Northeast
Connecticut,2009,8721,16.1373049198,27.262976044226,Northeast
Connecticut,2010,8831,17.484266526,27.5919076078178,Northeast
Connecticut,2011,8910,18.900174347,27.8309599597923,Northeast
Connecticut,2012,9229,19.2963124622,28.0685181960648,Northeast
Connecticut,2013,9440,18.626747672,28.3105300859599,Northeast
Connecticut,2014,9831,17.739165609,28.6032589124955,Northeast
Connecticut,2015,10294,18.1476743472,28.8556026538887,Northeast
Connecticut,2016,10705,19.851377803,29.1403118040089,Northeast
Connecticut,2017,10989,21.4907678328,29.252901998097,Northeast
Connecticut,2018,11378,22.3431350228,N/A,Northeast
Connecticut,2019,11831,22.6499768508,N/A,Northeast
Delaware,1999,4541,8.8524278722,N/A,South
Delaware,2000,4752,8.7708537588,25.1782940455103,South
Delaware,2001,5062,9.1413188786,N/A,South
Delaware,2002,5518,10.000062835,N/A,South
Delaware,2003,6144,10.7409507862,N/A,South
Delaware,2004,6577,11.1807510816,N/A,South
Delaware,2005,6946,11.473603145599998,25.9056049213944,South
Delaware,2006,7301,12.047160675,25.9011066786771,South
Delaware,2007,7721,13.3205733224,25.8702887909936,South
Delaware,2008,8107,15.2891582002,25.935591303255,South
Delaware,2009,8385,16.7960954608,26.378301260783,South
Delaware,2010,8802,17.3037071698,26.4388586956522,South
Delaware,2011,9202,16.994546063799998,26.6634657039711,South
Delaware,2012,9446,17.1438912854,27.0436137071651,South
Delaware,2013,9768,18.0341077574,27.1283817427386,South
Delaware,2014,10263,19.4240218556,27.4423076923077,South
Delaware,2015,10714,20.6646402408,27.6962251317803,South
Delaware,2016,10933,21.6097535008,27.7526014568158,South
Delaware,2017,11444,21.8848342392,27.8745997865528,South
Delaware,2018,11771,21.830502349,N/A,South
Delaware,2019,12213,21.240446262,N/A,South
District of Columbia,1999,6291,19.1797583978,N/A,South
District of Columbia,2000,6292,17.110384288200002,25.1360699865411,South
District of Columbia,2001,6637,17.2573807598,N/A,South
District of Columbia,2002,7167,19.3466671874,N/A,South
District of Columbia,2003,7646,21.9012532966,N/A,South
District of Columbia,2004,8359,24.251639378,N/A,South
District of Columbia,2005,8908,26.8505877772,26.0252117263844,South
District of Columbia,2006,9251,29.3428372628,26.0630506245891,South
District of Columbia,2007,9851,30.999894722,26.4665495337208,South
District of Columbia,2008,10223,29.9538762464,26.3573389099464,South
District of Columbia,2009,10701,27.078938418,26.5240377632535,South
District of Columbia,2010,11112,25.384965253799997,26.807637458406,South
District of Columbia,2011,11537,25.2521649044,27.0377278146823,South
District of Columbia,2012,11426,26.716451324,27.5823611352951,South
District of Columbia,2013,11583,29.4546185572,27.3537144873831,South
District of Columbia,2014,11975,30.4348609628,27.6389437758218,South
District of Columbia,2015,12500,28.3689221894,28.1855168386218,South
District of Columbia,2016,12851,26.1817491568,28.6093560145808,South
District of Columbia,2017,13131,25.8806851114,28.3102345415778,South
District of Columbia,2018,13487,27.9206001884,N/A,South
District of Columbia,2019,13934,31.3094274454,N/A,South
Florida,1999,4132,15.632962742,N/A,South
Florida,2000,4445,13.219904287,24.9762843415055,South
Florida,2001,4724,12.9850554774,N/A,South
Florida,2002,5021,14.5266661124,N/A,South
Florida,2003,5327,16.734213122,N/A,South
Florida,2004,5671,18.8862474686,N/A,South
Florida,2005,5954,20.7391836556,25.7287376303825,South
Florida,2006,6298,21.769179862,25.7691346659653,South
Florida,2007,6608,22.30747208,25.8202734683145,South
Florida,2008,6856,23.176262032,25.9773914238593,South
Florida,2009,7118,26.25033213,26.123791660655,South
Florida,2010,7269,31.129483162,26.3717020955827,South
Florida,2011,7375,35.540540774,26.592652745553,South
Florida,2012,7609,37.44117368,26.7480496736189,South
Florida,2013,7603,37.675928208,27.0113487916395,South
Florida,2014,7965,37.307131674,27.2176025028816,South
Florida,2015,8330,37.129543728,27.4275410935928,South
Florida,2016,8519,37.320330784,27.6125237848123,South
Florida,2017,8814,37.810904258,29.2776879547292,South
Florida,2018,9148,38.960652792000005,N/A,South
Florida,2019,9490,42.639785346,N/A,South
Georgia,1999,3431,19.67107268,N/A,South
Georgia,2000,3601,22.948591818,24.8295991361857,South
Georgia,2001,3800,26.2982334,N/A,South
Georgia,2002,4139,28.972518394,N/A,South
Georgia,2003,4367,30.504216392,N/A,South
Georgia,2004,4725,28.942668268,N/A,South
Georgia,2005,4905,24.188622084,25.4686774941995,South
Georgia,2006,5181,21.7133556808,25.483780536644,South
Georgia,2007,5365,22.7601068096,25.5146471371505,South
Georgia,2008,5384,28.200808136,25.6326048833131,South
Georgia,2009,5527,34.883983719999996,25.7809618385587,South
Georgia,2010,5551,39.512475674,26.0197787208245,South
Georgia,2011,5696,41.04343834,26.2257763975155,South
Georgia,2012,5981,44.242415968,26.4630910260534,South
Georgia,2013,6229,51.004496392,26.6813386086383,South
Georgia,2014,6622,60.29612816,26.8916583582586,South
Georgia,2015,7055,64.677332476,27.0736206607412,South
Georgia,2016,7353,62.997839718,27.2348406988695,South
Georgia,2017,7605,58.858757818,27.3755006094376,South
Georgia,2018,7844,56.307980502,N/A,South
Georgia,2019,8243,54.193425756,N/A,South
Hawaii,1999,3742,6.879096378,N/A,West
Hawaii,2000,3874,6.6975752982,25.5114979036971,West
Hawaii,2001,4094,7.0285968794,N/A,West
Hawaii,2002,4412,8.0231768818,N/A,West
Hawaii,2003,4757,9.3891999018,N/A,West
Hawaii,2004,5016,11.4047625142,N/A,West
Hawaii,2005,5381,15.1726744514,26.3305559349816,West
Hawaii,2006,5555,18.2472342732,26.2583071690215,West
Hawaii,2007,6093,17.603889971,26.3112514499291,West
Hawaii,2008,6364,14.0119921798,26.4054365944352,West
Hawaii,2009,6510,11.8310280694,26.5220568517029,West
Hawaii,2010,6440,11.0977484764,26.6484173346013,West
Hawaii,2011,6460,11.2530265634,26.8326168353904,West
Hawaii,2012,6738,12.002104008,27.170438062083,West
Hawaii,2013,6880,13.5539550096,27.4232232536905,West
Hawaii,2014,7224,15.5115834118,27.6729755630091,West
Hawaii,2015,7747,16.3733154372,27.9499256321269,West
Hawaii,2016,8041,15.7881513394,28.0573770491803,West
Hawaii,2017,8496,14.684525569,28.0881385281385,West
Hawaii,2018,8932,14.891615894,N/A,West
Hawaii,2019,9555,16.5869665074,N/A,West
Idaho,1999,3155,25.040558389599997,N/A,West
Idaho,2000,3372,21.075942378,25.6444155468863,West
Idaho,2001,3631,20.4313405946,N/A,West
Idaho,2002,4004,25.3645759712,N/A,West
Idaho,2003,4253,33.903230787,N/A,West
Idaho,2004,4474,43.313172384000005,N/A,West
Idaho,2005,4793,54.3455569022,26.1555236728838,West
Idaho,2006,5060,63.100702281,26.0120128509568,West
Idaho,2007,5314,61.6531693972,26.0472629990396,West
Idaho,2008,5448,50.746146644,26.1126037417358,West
Idaho,2009,5668,43.6807580336,26.2785370982277,West
Idaho,2010,5909,40.7171745798,26.4076994434137,West
Idaho,2011,6052,39.1326573482,26.6419632699496,West
Idaho,2012,6283,38.1211394524,26.6715796219161,West
Idaho,2013,6377,37.7756944816,26.8842940685046,West
Idaho,2014,6615,38.0953699294,26.9989993328886,West
Idaho,2015,6843,39.8471067866,27.1422080107708,West
Idaho,2016,6974,43.8644972408,27.2501310959622,West
Idaho,2017,7257,50.4109413496,27.3250995294969,West
Idaho,2018,7444,61.597838849199995,N/A,West
Idaho,2019,7723,81.68064080399999,N/A,West
Illinois,1999,3908,9.8296477292,N/A,Midwest
Illinois,2000,4166,10.8670051714,25.4822548365577,Midwest
Illinois,2001,4448,11.335956209,N/A,Midwest
Illinois,2002,4786,10.9945835152,N/A,Midwest
Illinois,2003,5077,10.4290134218,N/A,Midwest
Illinois,2004,5344,10.8398979026,N/A,Midwest
Illinois,2005,5679,12.7517232694,26.3505672842166,Midwest
Illinois,2006,6042,15.02178922,26.3195472665148,Midwest
Illinois,2007,6467,16.9120150874,26.3203780019895,Midwest
Illinois,2008,6629,18.1960502048,26.379781420765,Midwest
Illinois,2009,6859,19.5125956436,26.5833711949114,Midwest
Illinois,2010,7159,21.2237464664,26.7528341050615,Midwest
Illinois,2011,7300,23.1476100676,27.0136266622886,Midwest
Illinois,2012,7505,24.2152473364,27.1629400967796,Midwest
Illinois,2013,7695,24.0543917928,27.4005463547891,Midwest
Illinois,2014,8017,22.9521962132,27.6269474405068,Midwest
Illinois,2015,8300,22.2726821772,27.8030617540218,Midwest
Illinois,2016,8630,22.3818765492,28.0444877702942,Midwest
Illinois,2017,8849,22.1191932022,28.1156628685115,Midwest
Illinois,2018,9118,19.556447112,N/A,Midwest
Illinois,2019,9496,16.558677252,N/A,Midwest
Indiana,1999,3784,14.563675984,N/A,Midwest
Indiana,2000,4018,9.3319838598,25.1869038607116,Midwest
Indiana,2001,4335,7.8900454032,N/A,Midwest
Indiana,2002,4664,8.1462149758,N/A,Midwest
Indiana,2003,5030,8.6294784894,N/A,Midwest
Indiana,2004,5394,9.7861476604,N/A,Midwest
Indiana,2005,5638,12.2395982858,25.7160319699107,Midwest
Indiana,2006,5996,15.0976454568,25.7532366245516,Midwest
Indiana,2007,6296,18.4173538954,25.7251276496983,Midwest
Indiana,2008,6380,22.4977979116,25.827321626325,Midwest
Indiana,2009,6710,28.0080513404,25.8782072101332,Midwest
Indiana,2010,6859,36.026219666,26.099173553719,Midwest
Indiana,2011,7104,47.14439984,26.3061768754301,Midwest
Indiana,2012,7618,54.749710538,26.3979181245626,Midwest
Indiana,2013,7647,55.475893872,26.5871111111111,Midwest
Indiana,2014,7998,51.221147258,26.7764789231314,Midwest
Indiana,2015,8368,47.788596512,26.923665480427,Midwest
Indiana,2016,8776,44.619287526,27.1543837357052,Midwest
Indiana,2017,9015,41.050599672,27.1903885104032,Midwest
Indiana,2018,9297,39.003415056,N/A,Midwest
Indiana,2019,9927,40.643295258,N/A,Midwest
Iowa,1999,3997,15.1775964198,N/A,Midwest
Iowa,2000,4226,13.8416595256,25.9996749553064,Midwest
Iowa,2001,4561,13.9998981362,N/A,Midwest
Iowa,2002,4845,15.3622869642,N/A,Midwest
Iowa,2003,5211,16.4404709878,N/A,Midwest
Iowa,2004,5470,18.1421637064,N/A,Midwest
Iowa,2005,5808,22.056073679,26.4722310126582,Midwest
Iowa,2006,6172,26.4391522168,26.436905857099,Midwest
Iowa,2007,6444,28.9168355518,26.4587022900763,Midwest
Iowa,2008,6658,28.2440514384,26.4496691871456,Midwest
Iowa,2009,6889,28.3986911678,26.5628626692456,Midwest
Iowa,2010,7095,30.624258502,26.7792468619247,Midwest
Iowa,2011,7310,33.919001882399996,27.0045927209705,Midwest
Iowa,2012,7547,34.6688633426,27.154795239762,Midwest
Iowa,2013,7638,33.019246074,27.381787431013,Midwest
Iowa,2014,7967,30.839866754,27.6025526597644,Midwest
Iowa,2015,8358,31.49309723,27.7638240574506,Midwest
Iowa,2016,8464,35.0434789,27.8799927706488,Midwest
Iowa,2017,8525,38.661124634,28.1017092411721,Midwest
Iowa,2018,8812,40.158712082,N/A,Midwest
Iowa,2019,9193,42.3228677996,N/A,Midwest
Kansas,1999,3981,13.3485820124,N/A,Midwest
Kansas,2000,4225,10.4448068008,25.5605884066414,Midwest
Kansas,2001,4532,9.832158385,N/A,Midwest
Kansas,2002,4839,11.2898641462,N/A,Midwest
Kansas,2003,5138,13.0157210408,N/A,Midwest
Kansas,2004,5456,14.9775377724,N/A,Midwest
Kansas,2005,5758,17.9281128466,26.1121775644871,Midwest
Kansas,2006,6026,21.122333932,26.1357499266217,Midwest
Kansas,2007,6349,24.295546313,26.1203127262198,Midwest
Kansas,2008,6570,27.0207473484,26.0311996484547,Midwest
Kansas,2009,6727,28.912530982,26.10890036452,Midwest
Kansas,2010,6803,29.998199644,26.3401181353768,Midwest
Kansas,2011,7071,30.53447495,26.4944637250041,Midwest
Kansas,2012,7385,31.821297956,26.6933792199279,Midwest
Kansas,2013,7240,33.779885866,26.9416195856874,Midwest
Kansas,2014,7368,35.3043934846,27.1289550196682,Midwest
Kansas,2015,7634,35.732926392799996,27.2769616315244,Midwest
Kansas,2016,7845,35.5031584786,27.5488876928597,Midwest
Kansas,2017,8060,35.749674313999996,27.586200517943,Midwest
Kansas,2018,8381,37.828037226,N/A,Midwest
Kansas,2019,8745,44.089065028,N/A,Midwest
Kentucky,1999,3814,14.802575901200001,N/A,South
Kentucky,2000,4154,14.2385547206,24.6633501875714,South
Kentucky,2001,4455,14.159013642600002,N/A,South
Kentucky,2002,4823,15.1756143752,N/A,South
Kentucky,2003,5084,16.6001777552,N/A,South
Kentucky,2004,5385,17.660452715599998,N/A,South
Kentucky,2005,5659,17.9565615998,25.24471423852,South
Kentucky,2006,5981,17.8487645942,25.0857936507936,South
Kentucky,2007,6206,18.0116640054,25.092395556251,South
Kentucky,2008,6351,18.6951041438,25.1099650904475,South
Kentucky,2009,6676,19.9961330144,25.2384278057496,South
Kentucky,2010,6861,21.829599058,25.4158063970215,South
Kentucky,2011,7097,23.8865237604,25.6032880013772,South
Kentucky,2012,7249,25.9851721348,25.7321058091286,South
Kentucky,2013,7499,28.0889746806,25.8991074553728,South
Kentucky,2014,7965,30.0846381124,26.1255703755704,South
Kentucky,2015,8306,32.201974826,26.3181008373419,South
Kentucky,2016,8611,34.824958696,26.5017194570136,South
Kentucky,2017,8959,37.4835898834,28.3086066475897,South
Kentucky,2018,9332,39.1643511678,N/A,South
Kentucky,2019,9744,38.8308075568,N/A,South
Louisiana,1999,3892,19.802476848,N/A,South
Louisiana,2000,4021,16.5066862738,24.5650538427497,South
Louisiana,2001,4261,16.114245064000002,N/A,South
Louisiana,2002,4544,18.2937919648,N/A,South
Louisiana,2003,4902,21.2103390308,N/A,South
Louisiana,2004,5230,22.7302452684,N/A,South
Louisiana,2005,5412,21.8171850132,25.1233799023733,South
Louisiana,2006,5935,19.6604517222,25.0115104708154,South
Louisiana,2007,6286,17.901359396,25.0240108944954,South
Louisiana,2008,6594,17.620108228,25.0535946766961,South
Louisiana,2009,6929,19.780257442,25.170531039641,South
Louisiana,2010,7187,24.360837746,25.3089243027888,South
Louisiana,2011,7124,31.6872519,25.4408033826638,South
Louisiana,2012,7271,40.985370012,25.6718054410552,South
Louisiana,2013,7462,52.588877004,25.9063023801542,South
Louisiana,2014,7855,65.756290064,26.1183180682764,South
Louisiana,2015,8201,74.102741448,26.23608110354,South
Louisiana,2016,8542,75.507614464,26.4400882552614,South
Louisiana,2017,8984,69.02666343199999,28.247892074199,South
Louisiana,2018,9217,56.120553494,N/A,South
Louisiana,2019,9657,41.993169558,N/A,South
Maine,1999,4394,7.7062063282,N/A,Northeast
Maine,2000,4638,7.5689734708,25.6216483714234,Northeast
Maine,2001,5049,7.6196885676,N/A,Northeast
Maine,2002,5492,8.478156277,N/A,Northeast
Maine,2003,6002,9.461681802,N/A,Northeast
Maine,2004,6471,10.1181553318,N/A,Northeast
Maine,2005,6875,10.3227763352,26.389668027694,Northeast
Maine,2006,7295,10.1941099878,26.3769716088328,Northeast
Maine,2007,7637,10.2464452838,26.304859069687,Northeast
Maine,2008,7924,10.73173028,26.3581515909903,Northeast
