state,year,spending,mean_val,AverageAge,Region,race_group
montana,2003,4802,35.966262254,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2003,4802,35.966262254,N/A,West,Non-Hispanic Black
montana,2003,4802,35.966262254,N/A,West,Non-Hispanic White
montana,2004,5055,42.44440908,N/A,West,Hispanic and any race
montana,2004,5055,42.44440908,N/A,West,Non-Hispanic American Indian and Alaska Native
montana,2004,5055,42.44440908,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2004,5055,42.44440908,N/A,West,Non-Hispanic Black
montana,2004,5055,42.44440908,N/A,West,Non-Hispanic White
montana,2005,5440,46.578065396,26.1684168655529,West,Hispanic and any race
montana,2005,5440,46.578065396,26.1684168655529,West,Non-Hispanic American Indian and Alaska Native
montana,2005,5440,46.578065396,26.1684168655529,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2005,5440,46.578065396,26.1684168655529,West,Non-Hispanic Black
montana,2005,5440,46.578065396,26.1684168655529,West,Non-Hispanic White
montana,2006,5759,46.956641564,26.183661210392,West,Hispanic and any race
montana,2006,5759,46.956641564,26.183661210392,West,Non-Hispanic American Indian and Alaska Native
montana,2006,5759,46.956641564,26.183661210392,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2006,5759,46.956641564,26.183661210392,West,Non-Hispanic Black
montana,2006,5759,46.956641564,26.183661210392,West,Non-Hispanic White
montana,2007,6102,43.285758924,26.2207573202514,West,Hispanic and any race
montana,2007,6102,43.285758924,26.2207573202514,West,Non-Hispanic American Indian and Alaska Native
montana,2007,6102,43.285758924,26.2207573202514,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2007,6102,43.285758924,26.2207573202514,West,Non-Hispanic Black
montana,2007,6102,43.285758924,26.2207573202514,West,Non-Hispanic White
montana,2008,6345,37.481604556,26.0414292314801,West,Hispanic and any race
montana,2008,6345,37.481604556,26.0414292314801,West,Non-Hispanic American Indian and Alaska Native
montana,2008,6345,37.481604556,26.0414292314801,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2008,6345,37.481604556,26.0414292314801,West,Non-Hispanic Black
montana,2008,6345,37.481604556,26.0414292314801,West,Non-Hispanic White
montana,2009,6637,35.955499246,26.1129956999522,West,Hispanic and any race
montana,2009,6637,35.955499246,26.1129956999522,West,Non-Hispanic American Indian and Alaska Native
montana,2009,6637,35.955499246,26.1129956999522,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2009,6637,35.955499246,26.1129956999522,West,Non-Hispanic Black
montana,2009,6637,35.955499246,26.1129956999522,West,Non-Hispanic White
montana,2010,6919,39.187257118,26.3868726499918,West,Hispanic and any race
montana,2010,6919,39.187257118,26.3868726499918,West,Non-Hispanic American Indian and Alaska Native
montana,2010,6919,39.187257118,26.3868726499918,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2010,6919,39.187257118,26.3868726499918,West,Non-Hispanic Black
montana,2010,6919,39.187257118,26.3868726499918,West,Non-Hispanic White
montana,2011,7150,46.496877827999995,26.5925615681019,West,Hispanic and any race
montana,2011,7150,46.496877827999995,26.5925615681019,West,Non-Hispanic American Indian and Alaska Native
montana,2011,7150,46.496877827999995,26.5925615681019,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2011,7150,46.496877827999995,26.5925615681019,West,Non-Hispanic Black
montana,2011,7150,46.496877827999995,26.5925615681019,West,Non-Hispanic White
montana,2012,7461,53.54877849,26.8083347537072,West,Hispanic and any race
montana,2012,7461,53.54877849,26.8083347537072,West,Non-Hispanic American Indian and Alaska Native
montana,2012,7461,53.54877849,26.8083347537072,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2012,7461,53.54877849,26.8083347537072,West,Non-Hispanic Black
montana,2012,7461,53.54877849,26.8083347537072,West,Non-Hispanic White
montana,2013,7703,59.882944171999995,26.8823935161235,West,Hispanic and any race
montana,2013,7703,59.882944171999995,26.8823935161235,West,Non-Hispanic American Indian and Alaska Native
montana,2013,7703,59.882944171999995,26.8823935161235,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2013,7703,59.882944171999995,26.8823935161235,West,Non-Hispanic Black
montana,2013,7703,59.882944171999995,26.8823935161235,West,Non-Hispanic White
montana,2014,7942,63.445344542,27.0876424189308,West,Hispanic and any race
montana,2014,7942,63.445344542,27.0876424189308,West,Non-Hispanic American Indian and Alaska Native
montana,2014,7942,63.445344542,27.0876424189308,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2014,7942,63.445344542,27.0876424189308,West,Non-Hispanic Black
montana,2014,7942,63.445344542,27.0876424189308,West,Non-Hispanic White
montana,2015,8344,61.46784069,27.2693520140105,West,Hispanic and any race
montana,2015,8344,61.46784069,27.2693520140105,West,Non-Hispanic American Indian and Alaska Native
montana,2015,8344,61.46784069,27.2693520140105,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2015,8344,61.46784069,27.2693520140105,West,Non-Hispanic Black
montana,2015,8344,61.46784069,27.2693520140105,West,Non-Hispanic White
montana,2016,8680,56.094400002,27.4793748864256,West,Hispanic and any race
montana,2016,8680,56.094400002,27.4793748864256,West,Non-Hispanic American Indian and Alaska Native
montana,2016,8680,56.094400002,27.4793748864256,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2016,8680,56.094400002,27.4793748864256,West,Non-Hispanic Black
montana,2016,8680,56.094400002,27.4793748864256,West,Non-Hispanic White
montana,2017,9030,52.549653322,29.1259754738016,West,Hispanic and any race
montana,2017,9030,52.549653322,29.1259754738016,West,Non-Hispanic American Indian and Alaska Native
montana,2017,9030,52.549653322,29.1259754738016,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2017,9030,52.549653322,29.1259754738016,West,Non-Hispanic Black
montana,2017,9030,52.549653322,29.1259754738016,West,Non-Hispanic White
montana,2018,9354,54.06116065,N/A,West,Hispanic and any race
montana,2018,9354,54.06116065,N/A,West,Non-Hispanic American Indian and Alaska Native
montana,2018,9354,54.06116065,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2018,9354,54.06116065,N/A,West,Non-Hispanic Black
montana,2018,9354,54.06116065,N/A,West,Non-Hispanic White
montana,2019,9808,55.415943698,N/A,West,Hispanic and any race
montana,2019,9808,55.415943698,N/A,West,Non-Hispanic American Indian and Alaska Native
montana,2019,9808,55.415943698,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
montana,2019,9808,55.415943698,N/A,West,Non-Hispanic Black
montana,2019,9808,55.415943698,N/A,West,Non-Hispanic White
national,1999,3868,15.25821653,N/A,NA,Hispanic and any race
national,1999,3868,15.25821653,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,1999,3868,15.25821653,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,1999,3868,15.25821653,N/A,NA,Non-Hispanic Black
national,1999,3868,15.25821653,N/A,NA,Non-Hispanic White
national,1999,3868,15.25821653,N/A,NA,All racial and ethnic groups
national,2000,4101,13.716996803666667,N/A,NA,Hispanic and any race
national,2000,4101,13.716996803666667,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2000,4101,13.716996803666667,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2000,4101,13.716996803666667,N/A,NA,Non-Hispanic Black
national,2000,4101,13.716996803666667,N/A,NA,Non-Hispanic White
national,2000,4101,13.716996803666667,N/A,NA,All racial and ethnic groups
national,2001,4411,14.059978236,N/A,NA,Hispanic and any race
national,2001,4411,14.059978236,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2001,4411,14.059978236,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2001,4411,14.059978236,N/A,NA,Non-Hispanic Black
national,2001,4411,14.059978236,N/A,NA,Non-Hispanic White
national,2001,4411,14.059978236,N/A,NA,All racial and ethnic groups
national,2002,4750,16.055285828333332,N/A,NA,Hispanic and any race
national,2002,4750,16.055285828333332,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2002,4750,16.055285828333332,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2002,4750,16.055285828333332,N/A,NA,Non-Hispanic Black
national,2002,4750,16.055285828333332,N/A,NA,Non-Hispanic White
national,2002,4750,16.055285828333332,N/A,NA,All racial and ethnic groups
national,2003,5090,18.705274933333335,N/A,NA,Hispanic and any race
national,2003,5090,18.705274933333335,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2003,5090,18.705274933333335,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2003,5090,18.705274933333335,N/A,NA,Non-Hispanic Black
national,2003,5090,18.705274933333335,N/A,NA,Non-Hispanic White
national,2003,5090,18.705274933333335,N/A,NA,All racial and ethnic groups
national,2004,5406,21.19543836,N/A,NA,Hispanic and any race
national,2004,5406,21.19543836,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2004,5406,21.19543836,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2004,5406,21.19543836,N/A,NA,Non-Hispanic Black
national,2004,5406,21.19543836,N/A,NA,Non-Hispanic White
national,2004,5406,21.19543836,N/A,NA,All racial and ethnic groups
national,2005,5734,23.463205651666662,N/A,NA,Hispanic and any race
national,2005,5734,23.463205651666662,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2005,5734,23.463205651666662,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2005,5734,23.463205651666662,N/A,NA,Non-Hispanic Black
national,2005,5734,23.463205651666662,N/A,NA,Non-Hispanic White
national,2005,5734,23.463205651666662,N/A,NA,All racial and ethnic groups
national,2006,6056,25.017119413333333,N/A,NA,Hispanic and any race
national,2006,6056,25.017119413333333,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2006,6056,25.017119413333333,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2006,6056,25.017119413333333,N/A,NA,Non-Hispanic Black
national,2006,6056,25.017119413333333,N/A,NA,Non-Hispanic White
national,2006,6056,25.017119413333333,N/A,NA,All racial and ethnic groups
national,2007,6381,25.681593903333333,N/A,NA,Hispanic and any race
national,2007,6381,25.681593903333333,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2007,6381,25.681593903333333,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2007,6381,25.681593903333333,N/A,NA,Non-Hispanic Black
national,2007,6381,25.681593903333333,N/A,NA,Non-Hispanic White
national,2007,6381,25.681593903333333,N/A,NA,All racial and ethnic groups
national,2008,6603,25.955485208333332,N/A,NA,Hispanic and any race
national,2008,6603,25.955485208333332,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2008,6603,25.955485208333332,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2008,6603,25.955485208333332,N/A,NA,Non-Hispanic Black
national,2008,6603,25.955485208333332,N/A,NA,Non-Hispanic White
national,2008,6603,25.955485208333332,N/A,NA,All racial and ethnic groups
national,2009,6866,27.162773096666665,N/A,NA,Hispanic and any race
national,2009,6866,27.162773096666665,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2009,6866,27.162773096666665,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2009,6866,27.162773096666665,N/A,NA,Non-Hispanic Black
national,2009,6866,27.162773096666665,N/A,NA,Non-Hispanic White
national,2009,6866,27.162773096666665,N/A,NA,All racial and ethnic groups
national,2010,7052,29.085611413333332,N/A,NA,Hispanic and any race
national,2010,7052,29.085611413333332,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2010,7052,29.085611413333332,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2010,7052,29.085611413333332,N/A,NA,Non-Hispanic Black
national,2010,7052,29.085611413333332,N/A,NA,Non-Hispanic White
national,2010,7052,29.085611413333332,N/A,NA,All racial and ethnic groups
national,2011,7236,31.273872313333335,N/A,NA,Hispanic and any race
national,2011,7236,31.273872313333335,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2011,7236,31.273872313333335,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2011,7236,31.273872313333335,N/A,NA,Non-Hispanic Black
national,2011,7236,31.273872313333335,N/A,NA,Non-Hispanic White
national,2011,7236,31.273872313333335,N/A,NA,All racial and ethnic groups
national,2012,7477,33.186758483333335,N/A,NA,Hispanic and any race
national,2012,7477,33.186758483333335,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2012,7477,33.186758483333335,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2012,7477,33.186758483333335,N/A,NA,Non-Hispanic Black
national,2012,7477,33.186758483333335,N/A,NA,Non-Hispanic White
national,2012,7477,33.186758483333335,N/A,NA,All racial and ethnic groups
national,2013,7611,34.94505696833333,N/A,NA,Hispanic and any race
national,2013,7611,34.94505696833333,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2013,7611,34.94505696833333,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2013,7611,34.94505696833333,N/A,NA,Non-Hispanic Black
national,2013,7611,34.94505696833333,N/A,NA,Non-Hispanic White
national,2013,7611,34.94505696833333,N/A,NA,All racial and ethnic groups
national,2014,7938,36.62997703,N/A,NA,Hispanic and any race
national,2014,7938,36.62997703,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2014,7938,36.62997703,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2014,7938,36.62997703,N/A,NA,Non-Hispanic Black
national,2014,7938,36.62997703,N/A,NA,Non-Hispanic White
national,2014,7938,36.62997703,N/A,NA,All racial and ethnic groups
national,2015,8337,37.378106785,N/A,NA,Hispanic and any race
national,2015,8337,37.378106785,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2015,8337,37.378106785,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2015,8337,37.378106785,N/A,NA,Non-Hispanic Black
national,2015,8337,37.378106785,N/A,NA,Non-Hispanic White
national,2015,8337,37.378106785,N/A,NA,All racial and ethnic groups
national,2016,8652,37.028119485000005,N/A,NA,Hispanic and any race
national,2016,8652,37.028119485000005,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2016,8652,37.028119485000005,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2016,8652,37.028119485000005,N/A,NA,Non-Hispanic Black
national,2016,8652,37.028119485000005,N/A,NA,Non-Hispanic White
national,2016,8652,37.028119485000005,N/A,NA,All racial and ethnic groups
national,2017,8936,36.53336947,N/A,NA,Hispanic and any race
national,2017,8936,36.53336947,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2017,8936,36.53336947,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2017,8936,36.53336947,N/A,NA,Non-Hispanic Black
national,2017,8936,36.53336947,N/A,NA,Non-Hispanic White
national,2017,8936,36.53336947,N/A,NA,All racial and ethnic groups
national,2018,9246,37.33934282333333,N/A,NA,Hispanic and any race
national,2018,9246,37.33934282333333,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2018,9246,37.33934282333333,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2018,9246,37.33934282333333,N/A,NA,Non-Hispanic Black
national,2018,9246,37.33934282333333,N/A,NA,Non-Hispanic White
national,2018,9246,37.33934282333333,N/A,NA,All racial and ethnic groups
national,2019,9671,39.76466854666667,N/A,NA,Hispanic and any race
national,2019,9671,39.76466854666667,N/A,NA,Non-Hispanic American Indian and Alaska Native
national,2019,9671,39.76466854666667,N/A,NA,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
national,2019,9671,39.76466854666667,N/A,NA,Non-Hispanic Black
national,2019,9671,39.76466854666667,N/A,NA,Non-Hispanic White
national,2019,9671,39.76466854666667,N/A,NA,All racial and ethnic groups
nebraska,1999,3747,15.0106912876,N/A,Midwest,Hispanic and any race
nebraska,1999,3747,15.0106912876,N/A,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,1999,3747,15.0106912876,N/A,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,1999,3747,15.0106912876,N/A,Midwest,Non-Hispanic Black
nebraska,1999,3747,15.0106912876,N/A,Midwest,Non-Hispanic White
nebraska,2000,4125,18.324372415,26.1114833993299,Midwest,Hispanic and any race
nebraska,2000,4125,18.324372415,26.1114833993299,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2000,4125,18.324372415,26.1114833993299,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2000,4125,18.324372415,26.1114833993299,Midwest,Non-Hispanic Black
nebraska,2000,4125,18.324372415,26.1114833993299,Midwest,Non-Hispanic White
nebraska,2001,4545,18.6756622952,N/A,Midwest,Hispanic and any race
nebraska,2001,4545,18.6756622952,N/A,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2001,4545,18.6756622952,N/A,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2001,4545,18.6756622952,N/A,Midwest,Non-Hispanic Black
nebraska,2001,4545,18.6756622952,N/A,Midwest,Non-Hispanic White
nebraska,2002,4872,16.2634764618,N/A,Midwest,Hispanic and any race
nebraska,2002,4872,16.2634764618,N/A,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2002,4872,16.2634764618,N/A,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2002,4872,16.2634764618,N/A,Midwest,Non-Hispanic Black
nebraska,2002,4872,16.2634764618,N/A,Midwest,Non-Hispanic White
nebraska,2003,5223,14.67718915,N/A,Midwest,Hispanic and any race
nebraska,2003,5223,14.67718915,N/A,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2003,5223,14.67718915,N/A,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2003,5223,14.67718915,N/A,Midwest,Non-Hispanic Black
nebraska,2003,5223,14.67718915,N/A,Midwest,Non-Hispanic White
nebraska,2004,5584,15.0202279324,N/A,Midwest,Hispanic and any race
nebraska,2004,5584,15.0202279324,N/A,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2004,5584,15.0202279324,N/A,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2004,5584,15.0202279324,N/A,Midwest,Non-Hispanic Black
nebraska,2004,5584,15.0202279324,N/A,Midwest,Non-Hispanic White
nebraska,2005,5931,16.9683966334,26.6973302822273,Midwest,Hispanic and any race
nebraska,2005,5931,16.9683966334,26.6973302822273,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2005,5931,16.9683966334,26.6973302822273,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2005,5931,16.9683966334,26.6973302822273,Midwest,Non-Hispanic Black
nebraska,2005,5931,16.9683966334,26.6973302822273,Midwest,Non-Hispanic White
nebraska,2006,6363,18.9162814862,26.7913116250761,Midwest,Hispanic and any race
nebraska,2006,6363,18.9162814862,26.7913116250761,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2006,6363,18.9162814862,26.7913116250761,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2006,6363,18.9162814862,26.7913116250761,Midwest,Non-Hispanic Black
nebraska,2006,6363,18.9162814862,26.7913116250761,Midwest,Non-Hispanic White
nebraska,2007,6653,20.7204102234,26.6261611085732,Midwest,Hispanic and any race
nebraska,2007,6653,20.7204102234,26.6261611085732,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2007,6653,20.7204102234,26.6261611085732,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2007,6653,20.7204102234,26.6261611085732,Midwest,Non-Hispanic Black
nebraska,2007,6653,20.7204102234,26.6261611085732,Midwest,Non-Hispanic White
nebraska,2008,6928,22.570028528,26.664313904068,Midwest,Hispanic and any race
nebraska,2008,6928,22.570028528,26.664313904068,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2008,6928,22.570028528,26.664313904068,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2008,6928,22.570028528,26.664313904068,Midwest,Non-Hispanic Black
nebraska,2008,6928,22.570028528,26.664313904068,Midwest,Non-Hispanic White
nebraska,2009,7104,24.859998446,26.7644826517968,Midwest,Hispanic and any race
nebraska,2009,7104,24.859998446,26.7644826517968,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2009,7104,24.859998446,26.7644826517968,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2009,7104,24.859998446,26.7644826517968,Midwest,Non-Hispanic Black
nebraska,2009,7104,24.859998446,26.7644826517968,Midwest,Non-Hispanic White
nebraska,2010,7406,27.51666775,26.8809602104571,Midwest,Hispanic and any race
nebraska,2010,7406,27.51666775,26.8809602104571,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2010,7406,27.51666775,26.8809602104571,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2010,7406,27.51666775,26.8809602104571,Midwest,Non-Hispanic Black
nebraska,2010,7406,27.51666775,26.8809602104571,Midwest,Non-Hispanic White
nebraska,2011,7580,29.75593019,27.1359846589962,Midwest,Hispanic and any race
nebraska,2011,7580,29.75593019,27.1359846589962,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2011,7580,29.75593019,27.1359846589962,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2011,7580,29.75593019,27.1359846589962,Midwest,Non-Hispanic Black
nebraska,2011,7580,29.75593019,27.1359846589962,Midwest,Non-Hispanic White
nebraska,2012,7824,30.951530802,27.3505102894429,Midwest,Hispanic and any race
nebraska,2012,7824,30.951530802,27.3505102894429,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2012,7824,30.951530802,27.3505102894429,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2012,7824,30.951530802,27.3505102894429,Midwest,Non-Hispanic Black
nebraska,2012,7824,30.951530802,27.3505102894429,Midwest,Non-Hispanic White
nebraska,2013,7928,31.775787198,27.4210127860027,Midwest,Hispanic and any race
nebraska,2013,7928,31.775787198,27.4210127860027,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2013,7928,31.775787198,27.4210127860027,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2013,7928,31.775787198,27.4210127860027,Midwest,Non-Hispanic Black
nebraska,2013,7928,31.775787198,27.4210127860027,Midwest,Non-Hispanic White
nebraska,2014,8175,32.860275586,27.7533388981636,Midwest,Hispanic and any race
nebraska,2014,8175,32.860275586,27.7533388981636,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2014,8175,32.860275586,27.7533388981636,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2014,8175,32.860275586,27.7533388981636,Midwest,Non-Hispanic Black
nebraska,2014,8175,32.860275586,27.7533388981636,Midwest,Non-Hispanic White
nebraska,2015,8579,34.082936682,27.8760504201681,Midwest,Hispanic and any race
nebraska,2015,8579,34.082936682,27.8760504201681,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2015,8579,34.082936682,27.8760504201681,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2015,8579,34.082936682,27.8760504201681,Midwest,Non-Hispanic Black
nebraska,2015,8579,34.082936682,27.8760504201681,Midwest,Non-Hispanic White
nebraska,2016,8943,35.600578458,28.1265432098765,Midwest,Hispanic and any race
nebraska,2016,8943,35.600578458,28.1265432098765,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2016,8943,35.600578458,28.1265432098765,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2016,8943,35.600578458,28.1265432098765,Midwest,Non-Hispanic Black
nebraska,2016,8943,35.600578458,28.1265432098765,Midwest,Non-Hispanic White
nebraska,2017,9189,37.890248458,29.2284423492438,Midwest,Hispanic and any race
nebraska,2017,9189,37.890248458,29.2284423492438,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2017,9189,37.890248458,29.2284423492438,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2017,9189,37.890248458,29.2284423492438,Midwest,Non-Hispanic Black
nebraska,2017,9189,37.890248458,29.2284423492438,Midwest,Non-Hispanic White
nebraska,2018,9492,41.973155196,N/A,Midwest,Hispanic and any race
nebraska,2018,9492,41.973155196,N/A,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2018,9492,41.973155196,N/A,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2018,9492,41.973155196,N/A,Midwest,Non-Hispanic Black
nebraska,2018,9492,41.973155196,N/A,Midwest,Non-Hispanic White
nebraska,2019,9917,54.516813078,N/A,Midwest,Hispanic and any race
nebraska,2019,9917,54.516813078,N/A,Midwest,Non-Hispanic American Indian and Alaska Native
nebraska,2019,9917,54.516813078,N/A,Midwest,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nebraska,2019,9917,54.516813078,N/A,Midwest,Non-Hispanic Black
nebraska,2019,9917,54.516813078,N/A,Midwest,Non-Hispanic White
nevada,1999,3146,13.6028190698,N/A,West,Hispanic and any race
nevada,1999,3146,13.6028190698,N/A,West,Non-Hispanic American Indian and Alaska Native
nevada,1999,3146,13.6028190698,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nevada,1999,3146,13.6028190698,N/A,West,Non-Hispanic Black
nevada,1999,3146,13.6028190698,N/A,West,Non-Hispanic White
nevada,2000,3392,15.1054831798,24.7753968253968,West,Hispanic and any race
nevada,2000,3392,15.1054831798,24.7753968253968,West,Non-Hispanic American Indian and Alaska Native
nevada,2000,3392,15.1054831798,24.7753968253968,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nevada,2000,3392,15.1054831798,24.7753968253968,West,Non-Hispanic Black
nevada,2000,3392,15.1054831798,24.7753968253968,West,Non-Hispanic White
nevada,2001,3674,17.3147995006,N/A,West,Hispanic and any race
nevada,2001,3674,17.3147995006,N/A,West,Non-Hispanic American Indian and Alaska Native
nevada,2001,3674,17.3147995006,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nevada,2001,3674,17.3147995006,N/A,West,Non-Hispanic Black
nevada,2001,3674,17.3147995006,N/A,West,Non-Hispanic White
nevada,2002,4072,19.5827013692,N/A,West,Hispanic and any race
nevada,2002,4072,19.5827013692,N/A,West,Non-Hispanic American Indian and Alaska Native
nevada,2002,4072,19.5827013692,N/A,West,"Non-Hispanic Asian, Native Hawaiian, or Other Pacific Islander"
nevada,2002,4072,19.5827013692,N/A,West,Non-Hispanic Black
nevada,2002,4072,19.5827013692,N/A,West,Non-Hispanic White
nevada,2003,4376,21.1181804724,N/A,West,Hispanic and any race
nevada,2003,4376,21.1181804724,N/A,West,Non-Hispanic American Indian and Alaska Native
